last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,date
2020-01-03 11:07:15,N,AAPL,298.52,1.0,298.55,4.0,0.0,3.0,2020-01-03 11:07:15.213987,298.44,298.47,-1,2020-01-03
2020-01-03 11:07:20,N,AAPL,298.44,6.0,298.47,1.0,1.0,0.0,2020-01-03 11:07:20.061290,298.47,298.48,0,2020-01-03
2020-01-03 11:07:25,Z,AAPL,298.47,2.0,298.48,1.0,0.0,0.0,2020-01-03 11:07:25.446263,298.46,298.47,0,2020-01-03
2020-01-03 11:07:30,Z,AAPL,298.46,2.0,298.47,1.0,-2.0,-1.0,2020-01-03 11:07:30.610460,298.54,298.57,1,2020-01-03
2020-01-03 11:07:35,N,AAPL,298.54,2.0,298.57,2.0,0.0,1.0,2020-01-03 11:07:35.048803,298.51,298.55,0,2020-01-03
2020-01-03 11:07:40,Q,AAPL,298.51,5.0,298.55,1.0,0.0,-3.0,2020-01-03 11:07:40.773345,298.5,298.52,0,2020-01-03
2020-01-03 11:07:45,N,AAPL,298.5,38.0,298.52,2.0,0.0,1.0,2020-01-03 11:07:45.429220,298.46,298.49,-1,2020-01-03
2020-01-03 11:07:50,N,AAPL,298.46,3.0,298.49,2.0,1.0,0.0,2020-01-03 11:07:51.481824,298.47,298.5,0,2020-01-03
2020-01-03 11:07:55,Z,AAPL,298.47,5.0,298.5,3.0,2.0,0.0,2020-01-03 11:07:55.224744,298.46,298.48,0,2020-01-03
2020-01-03 11:08:00,K,AAPL,298.46,1.0,298.48,2.0,0.0,0.0,2020-01-03 11:08:00.053246,298.45,298.48,0,2020-01-03
2020-01-03 11:08:05,Q,AAPL,298.45,1.0,298.48,3.0,0.0,0.0,2020-01-03 11:08:05.273255,298.43,298.46,0,2020-01-03
2020-01-03 11:08:10,Z,AAPL,298.43,1.0,298.46,1.0,0.0,-1.0,2020-01-03 11:08:10.468685,298.43,298.46,0,2020-01-03
2020-01-03 11:08:15,Z,AAPL,298.43,2.0,298.46,3.0,0.0,2.0,2020-01-03 11:08:15.230108,298.42,298.44,0,2020-01-03
2020-01-03 11:08:20,Y,AAPL,298.42,6.0,298.44,1.0,1.0,0.0,2020-01-03 11:08:20.034677,298.46,298.5,1,2020-01-03
2020-01-03 11:08:25,Z,AAPL,298.46,3.0,298.5,5.0,0.0,4.0,2020-01-03 11:08:25.024700,298.47,298.5,0,2020-01-03
2020-01-03 11:08:30,P,AAPL,298.47,4.0,298.5,5.0,-1.0,0.0,2020-01-03 11:08:30.514112,298.48,298.5,0,2020-01-03
2020-01-03 11:08:35,Q,AAPL,298.48,2.0,298.5,5.0,-1.0,0.0,2020-01-03 11:08:35.471277,298.5,298.53,0,2020-01-03
2020-01-03 11:08:40,P,AAPL,298.5,1.0,298.53,1.0,0.0,-1.0,2020-01-03 11:08:40.023550,298.5,298.52,0,2020-01-03
